0.088889,0.034921,0.028571,0.076190,0.053968,0.031746,0.028571,0.069841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.015521,0.033259,0.031042,0.085366,0.088692,0.028825,0.037694,0.152439,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.083333
0.069328,0.033613,0.029412,0.079832,0.075630,0.031513,0.031513,0.113445,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.071429
0.088312,0.036364,0.033766,0.071429,0.072727,0.036364,0.033766,0.102041,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.071429
0.064236,0.029514,0.029514,0.084967,0.046875,0.032986,0.036458,0.096405,0.000000,0.000000,0.000000,0.040850,0.000000,0.000000,0.000000,0.000000
0.049310,0.043393,0.027613,0.067308,0.078895,0.029586,0.033531,0.081731,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.050000
0.105000,0.027500,0.025000,0.100000,0.052500,0.025000,0.027500,0.089583,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.083333
0.053221,0.028011,0.032213,0.051587,0.061625,0.029412,0.035014,0.075397,0.000000,0.000000,0.000000,0.055556,0.000000,0.000000,0.000000,0.049096
0.080972,0.032389,0.026316,0.075439,0.050607,0.030364,0.034413,0.094737,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000,0.056140
0.085526,0.030702,0.026316,0.080702,0.043860,0.026316,0.030702,0.094737,0.000000,0.000000,0.000000,0.031579,0.000000,0.000000,0.000000,0.066667
0.083516,0.028571,0.028571,0.072381,0.039560,0.028571,0.028571,0.078095,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000,0.062963
0.101587,0.031746,0.028571,0.116883,0.073016,0.034921,0.028571,0.119481,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.064935
0.113514,0.029730,0.027027,0.113022,0.021622,0.032432,0.027027,0.034398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.069643,0.033929,0.025000,0.075000,0.039286,0.039286,0.025000,0.103571,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.071429
0.090909,0.028708,0.026316,0.122010,0.031100,0.026316,0.038278,0.100478,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.045455
0.127451,0.029412,0.029412,0.106952,0.045752,0.029412,0.029412,0.048128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.083333,0.034314,0.029412,0.084034,0.068627,0.029412,0.039216,0.058824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.074074,0.027778,0.027778,0.068627,0.046296,0.031481,0.029630,0.088235,0.000000,0.000000,0.000000,0.058824,0.000000,0.000000,0.000000,0.054299
0.070330,0.030769,0.028571,0.083929,0.059341,0.028571,0.039560,0.064286,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.062500
0.059829,0.027066,0.037037,0.034188,0.037037,0.028490,0.025641,0.062271,0.000000,0.000000,0.000000,0.047619,0.000000,0.000000,0.000000,0.015476
0.070130,0.049351,0.031169,0.077922,0.054545,0.028571,0.036364,0.148052,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.090909
0.079002,0.031185,0.027027,0.065878,0.051975,0.027027,0.035343,0.091216,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.064145
0.085973,0.029412,0.029412,0.079044,0.040724,0.031674,0.031674,0.033088,0.000000,0.000000,0.000000,0.060662,0.000000,0.000000,0.000000,0.062500
0.066202,0.036585,0.024390,0.078049,0.036585,0.024390,0.024390,0.082927,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000,0.066667
0.052632,0.041667,0.028509,0.029825,0.083333,0.026316,0.028509,0.094737,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000,0.066667
0.086364,0.034091,0.027273,0.085417,0.038636,0.027273,0.034091,0.089583,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.070953,0.018293
0.092342,0.033784,0.027027,0.069820,0.018018,0.029279,0.029279,0.031532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.081081,0.029279,0.029279,0.085586,0.042793,0.027027,0.027027,0.096847,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.083333
0.048077,0.030449,0.025641,0.041311,0.064103,0.025641,0.036859,0.085470,0.000000,0.000000,0.000000,0.055556,0.000000,0.000000,0.000000,0.055556
0.081081,0.036855,0.027027,0.130221,0.063882,0.027027,0.036855,0.105651,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.045455
