0.029412,0.031142,0.029412,0.034602,0.000000,0.000000,0.000000,0.060554,0.000000,0.000000,0.000000,0.058824,0.000000,0.000000,0.000000,0.058824
0.030303,0.030303,0.030303,0.073864,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.051786
0.033333,0.033333,0.078333,0.065079,0.000000,0.016667,0.036667,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.051613,0.000000,0.000000
0.030075,0.028571,0.028571,0.044286,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.050000
0.029412,0.029412,0.029412,0.048443,0.000000,0.000000,0.000000,0.072664,0.000000,0.000000,0.043253,0.017301,0.000000,0.000000,0.060554,0.000000
0.027027,0.027027,0.027027,0.079659,0.000000,0.000000,0.028450,0.027027,0.000000,0.000000,0.052632,0.000000,0.000000,0.000000,0.053981,0.000000
0.028571,0.028571,0.028571,0.082707,0.000000,0.000000,0.039683,0.021053,0.000000,0.000000,0.060317,0.000000,0.000000,0.000000,0.055556,0.000000
0.026316,0.030263,0.026316,0.064593,0.000000,0.000000,0.000000,0.047847,0.000000,0.000000,0.030263,0.017943,0.000000,0.000000,0.050000,0.000000
0.025000,0.025000,0.041667,0.057407,0.000000,0.000000,0.045370,0.000000,0.000000,0.035185,0.001852,0.000000,0.000000,0.037037,0.000000,0.000000
0.027778,0.027778,0.029101,0.084656,0.000000,0.000000,0.055556,0.006614,0.000000,0.000000,0.047619,0.000000,0.000000,0.000000,0.047619,0.000000
0.025893,0.025000,0.025000,0.062903,0.000000,0.000000,0.020536,0.023387,0.000000,0.005357,0.041964,0.000000,0.000000,0.043367,0.000000,0.000000
0.026316,0.026316,0.026316,0.060307,0.000000,0.000000,0.011442,0.043860,0.000000,0.000000,0.054920,0.000000,0.000000,0.015217,0.030435,0.000000
0.026316,0.026316,0.026316,0.065789,0.000000,0.000000,0.028421,0.016917,0.000000,0.025263,0.035789,0.000000,0.007368,0.043158,0.000000,0.000000
0.027778,0.027778,0.027778,0.061728,0.000000,0.000000,0.027778,0.081790,0.000000,0.001634,0.013072,0.043210,0.000000,0.000000,0.058824,0.000000
0.027027,0.027027,0.027027,0.039575,0.000000,0.000000,0.024948,0.057915,0.000000,0.000000,0.042620,0.000000,0.000000,0.000000,0.041580,0.000000
0.027027,0.027027,0.027027,0.058378,0.000000,0.013514,0.031532,0.068108,0.000000,0.000000,0.041667,0.000000,0.000000,0.000000,0.041667,0.000000
0.031250,0.031250,0.057065,0.000000,0.000000,0.001359,0.073370,0.031250,0.000000,0.000000,0.024457,0.017500,0.000000,0.000000,0.000000,0.040000
0.027778,0.027778,0.027778,0.059179,0.000000,0.000000,0.038647,0.060386,0.000000,0.000000,0.047101,0.000000,0.000000,0.000000,0.043478,0.000000
0.027027,0.028028,0.027027,0.048649,0.000000,0.000000,0.018018,0.018919,0.000000,0.007007,0.062062,0.027027,0.000000,0.000000,0.037037,0.000000
0.030303,0.030303,0.068581,0.000000,0.000000,0.020734,0.081340,0.030303,0.000000,0.000000,0.017544,0.033333,0.000000,0.000000,0.000000,0.050000
0.027027,0.027027,0.027027,0.081081,0.000000,0.000000,0.056757,0.004054,0.000000,0.021622,0.029730,0.000000,0.000000,0.050000,0.000000,0.000000
0.029412,0.029412,0.029412,0.069659,0.000000,0.000000,0.000000,0.054180,0.000000,0.000000,0.000000,0.054180,0.000000,0.000000,0.000000,0.052632
0.031969,0.029412,0.029412,0.051765,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.037778
0.027778,0.027778,0.027778,0.058333,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.044737
0.029101,0.027778,0.027778,0.068182,0.000000,0.000000,0.042328,0.008838,0.000000,0.000000,0.048942,0.000000,0.000000,0.000000,0.047619,0.000000
0.030303,0.030303,0.030303,0.090909,0.000000,0.000000,0.028409,0.033670,0.000000,0.000000,0.064394,0.000000,0.000000,0.000000,0.062500,0.000000
0.027027,0.027027,0.027027,0.079659,0.000000,0.000000,0.039829,0.014225,0.000000,0.000000,0.054054,0.000000,0.000000,0.000000,0.052632,0.000000
0.028571,0.028571,0.028571,0.073469,0.000000,0.000000,0.000000,0.050340,0.000000,0.000000,0.029932,0.019048,0.000000,0.000000,0.047619,0.000000
0.025641,0.025641,0.025641,0.070769,0.000000,0.000000,0.022145,0.028718,0.000000,0.000000,0.047786,0.000000,0.000000,0.027972,0.018648,0.000000
0.027027,0.028256,0.027027,0.060197,0.000000,0.000000,0.000000,0.045455,0.000000,0.000000,0.000000,0.045455,0.000000,0.000000,0.000000,0.038278
