0.023715,0.032938,0.000000,0.000000,0.051383,0.000000,0.000000,0.000000,0.063241,0.039526,0.030303,0.044192,0.051932,0.036232,0.007246,0.045139
0.071429,0.016484,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.118132,0.035714,0.038462,0.046875,0.074442,0.039702,0.000000,0.064516
0.029748,0.036613,0.003432,0.000000,0.045767,0.000000,0.000000,0.000000,0.069794,0.027460,0.026316,0.033181,0.036789,0.034560,0.013378,0.039019
0.032895,0.031579,0.000000,0.000000,0.053947,0.000000,0.000000,0.000000,0.077632,0.027632,0.026316,0.053828,0.048684,0.034211,0.003947,0.047847
0.029101,0.037037,0.021164,0.000000,0.048942,0.000000,0.000000,0.000000,0.063492,0.037037,0.029101,0.039855,0.047619,0.041184,0.014157,0.036428
0.019512,0.034146,0.011382,0.000000,0.038211,0.000000,0.000000,0.000000,0.034959,0.039837,0.026829,0.035823,0.043902,0.031707,0.005691,0.028963
0.030526,0.037895,0.009474,0.000000,0.041053,0.000000,0.000000,0.000000,0.050526,0.043158,0.026316,0.042885,0.041951,0.033171,0.024390,0.029810
0.000000,0.030423,0.044974,0.005051,0.034392,0.025132,0.000000,0.000000,0.052910,0.025132,0.030423,0.027778,0.093985,0.013784,0.000000,0.044258
0.024453,0.037323,0.016731,0.000000,0.054054,0.000000,0.000000,0.000000,0.072072,0.034749,0.029601,0.038610,0.034188,0.036630,0.024420,0.050061
0.019182,0.044757,0.000000,0.000000,0.048593,0.000000,0.017903,0.004525,0.044757,0.051151,0.014066,0.050905,0.049517,0.061594,0.000000,0.036325
0.000000,0.076923,0.021368,0.000000,0.076923,0.004274,0.000000,0.000000,0.079060,0.000000,0.000000,0.000000,0.093117,0.062753,0.042510,0.064145
0.057190,0.011438,0.000000,0.000000,0.058824,0.000000,0.000000,0.000000,0.068627,0.032680,0.027778,0.039216,0.080495,0.020124,0.000000,0.055728
0.056818,0.027778,0.027778,0.027778,0.045455,0.000000,0.000000,0.000000,0.063131,0.034091,0.029040,0.034091,0.021465,0.042929,0.018939,0.054293
0.034921,0.041270,0.028571,0.001429,0.065079,0.028571,0.028571,0.011429,0.079365,0.000000,0.000000,0.025714,0.060060,0.012012,0.001502,0.048649
0.005848,0.054094,0.014620,0.000000,0.058480,0.000000,0.000000,0.000000,0.092105,0.030702,0.027778,0.048611,0.058030,0.031039,0.014845,0.039744
0.018759,0.047619,0.033189,0.001318,0.053391,0.000000,0.000000,0.000000,0.082251,0.036075,0.030303,0.047431,0.048942,0.035714,0.022487,0.049517
0.007937,0.050265,0.000000,0.000000,0.060847,0.029101,0.011905,0.000000,0.060847,0.000000,0.015873,0.043651,0.062169,0.029101,0.023810,0.052910
0.023810,0.042857,0.033333,0.015873,0.052381,0.000000,0.000000,0.000000,0.050794,0.057143,0.033333,0.057143,0.043155,0.053571,0.025298,0.066964
0.046036,0.031969,0.021739,0.000000,0.043478,0.000000,0.025575,0.000000,0.054987,0.047315,0.007673,0.047315,0.059179,0.032609,0.015700,0.056763
0.032609,0.033816,0.012077,0.000000,0.043478,0.000000,0.000000,0.000000,0.043478,0.036232,0.028986,0.030193,0.065805,0.032902,0.000000,0.047004
0.036090,0.043609,0.015038,0.000000,0.054135,0.000000,0.000000,0.000000,0.090226,0.030075,0.028571,0.049351,0.048476,0.033241,0.011080,0.038278
0.055714,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.074286,0.037143,0.030000,0.054658,0.040789,0.031579,0.025000,0.041190
0.047431,0.031621,0.022398,0.000000,0.044796,0.000000,0.000000,0.000000,0.044796,0.044796,0.034256,0.044289,0.043478,0.043478,0.012077,0.045940
0.029870,0.032468,0.000000,0.000000,0.045455,0.000000,0.000000,0.000000,0.075325,0.037662,0.028571,0.051948,0.063882,0.028256,0.017199,0.055283
0.052469,0.007716,0.000000,0.000000,0.055556,0.004630,0.030864,0.009259,0.095679,0.044753,0.000000,0.051587,0.048246,0.029240,0.011696,0.051378
0.038824,0.034118,0.029412,0.005447,0.040000,0.000000,0.000000,0.000000,0.042353,0.000000,0.030588,0.027233,0.035429,0.072000,0.026286,0.041270
0.047695,0.030207,0.000000,0.000000,0.062003,0.000000,0.000000,0.000000,0.098569,0.031797,0.027027,0.050000,0.068362,0.020668,0.017488,0.051351
0.040000,0.030000,0.013333,0.000000,0.041111,0.000000,0.000000,0.000000,0.061111,0.031111,0.030000,0.043803,0.029474,0.028421,0.027368,0.036437
0.018307,0.042334,0.020595,0.000000,0.044622,0.000000,0.000000,0.000000,0.069794,0.037757,0.026316,0.039474,0.057264,0.024390,0.019088,0.051595
0.031081,0.024324,0.000000,0.000000,0.051351,0.000000,0.000000,0.000000,0.074324,0.040541,0.027027,0.042471,0.072368,0.022368,0.017105,0.055138
